"QTR","CLAIM_TYPE","BRAND","PAYER","METRIC","VALUE"
"2023Q4","NBRX","Nurtec","Commercial","RV_RATE",0.067762
"2023Q4","NBRX","Nurtec","Commercial","WD",59458
"2023Q4","NBRX","Nurtec","Commercial","WD_MARKET_SHARE",0.466898
"2023Q4","NBRX","Nurtec","Medicaid","FILL_RATE",0.476
"2023Q4","NBRX","Nurtec","Medicaid","PD_CLAIMS",7874
"2023Q4","NBRX","Nurtec","Medicaid","PD_MARKET_SHARE",0.550283
"2023Q4","NBRX","Nurtec","Medicaid","RJ_RATE",0.475638
"2023Q4","NBRX","Nurtec","Medicaid","RV_RATE",0.048362
"2023Q4","NBRX","Nurtec","Medicaid","WD",16542
"2023Q4","NBRX","Nurtec","Medicaid","WD_MARKET_SHARE",0.51626
"2023Q4","NBRX","Nurtec","Medicare","FILL_RATE",0.39513
"2023Q4","NBRX","Nurtec","Medicare","PD_CLAIMS",5614
"2023Q4","NBRX","Nurtec","Medicare","PD_MARKET_SHARE",0.488982
"2023Q4","NBRX","Nurtec","Medicare","RJ_RATE",0.45777
"2023Q4","NBRX","Nurtec","Medicare","RV_RATE",0.1471
"2023Q4","NBRX","Nurtec","Medicare","WD",14208
"2023Q4","NBRX","Nurtec","Medicare","WD_MARKET_SHARE",0.475041
"2023Q4","NBRX","Nurtec","Others","FILL_RATE",0.259461
"2023Q4","NBRX","Nurtec","Others","PD_CLAIMS",2804
"2023Q4","NBRX","Nurtec","Others","PD_MARKET_SHARE",0.396549
"2023Q4","NBRX","Nurtec","Others","RJ_RATE",0.358194
"2023Q4","NBRX","Nurtec","Others","RV_RATE",0.382345
"2023Q4","NBRX","Nurtec","Others","WD",10807
"2023Q4","NBRX","Nurtec","Others","WD_MARKET_SHARE",0.49284
"2023Q4","NBRX","Nurtec","Overall","FILL_RATE",0.447874
"2023Q4","NBRX","Nurtec","Overall","PD_CLAIMS",45242
"2023Q4","NBRX","Nurtec","Overall","PD_MARKET_SHARE",0.420363
"2023Q4","NBRX","Nurtec","Overall","RJ_RATE",0.442726
"2023Q4","NBRX","Nurtec","Overall","RV_RATE",0.1094
"2023Q4","NBRX","Nurtec","Overall","WD",101015
"2023Q4","NBRX","Nurtec","Overall","WD_MARKET_SHARE",0.478232
"2023Q4","TRX","Abbvie","Commercial","FILL_RATE",0.795453
"2023Q4","TRX","Abbvie","Commercial","PD_CLAIMS",350377
"2023Q4","TRX","Abbvie","Commercial","PD_MARKET_SHARE",0.554477
"2023Q4","TRX","Abbvie","Commercial","RJ_RATE",0.141075
"2023Q4","TRX","Abbvie","Commercial","RV_RATE",0.063472
"2023Q4","TRX","Abbvie","Commercial","WD",440475
"2023Q4","TRX","Abbvie","Commercial","WD_MARKET_SHARE",0.549122
"2023Q4","TRX","Abbvie","Medicaid","FILL_RATE",0.719852
"2023Q4","TRX","Abbvie","Medicaid","PD_CLAIMS",58511
"2023Q4","TRX","Abbvie","Medicaid","PD_MARKET_SHARE",0.468947
"2023Q4","TRX","Abbvie","Medicaid","RJ_RATE",0.226889
"2023Q4","TRX","Abbvie","Medicaid","RV_RATE",0.053259
"2023Q4","TRX","Abbvie","Medicaid","WD",81282
"2023Q4","TRX","Abbvie","Medicaid","WD_MARKET_SHARE",0.47694
"2023Q4","TRX","Abbvie","Medicare","FILL_RATE",0.722705
"2023Q4","TRX","Abbvie","Medicare","PD_CLAIMS",58834
"2023Q4","TRX","Abbvie","Medicare","PD_MARKET_SHARE",0.518014
"2023Q4","TRX","Abbvie","Medicare","RJ_RATE",0.17782
"2023Q4","TRX","Abbvie","Medicare","RV_RATE",0.099474
"2023Q4","TRX","Abbvie","Medicare","WD",81408
"2023Q4","TRX","Abbvie","Medicare","WD_MARKET_SHARE",0.522439
"2023Q4","TRX","Abbvie","Others","FILL_RATE",0.593255
"2023Q4","TRX","Abbvie","Others","PD_CLAIMS",25860
"2023Q4","TRX","Abbvie","Others","PD_MARKET_SHARE",0.578562
"2023Q4","TRX","Abbvie","Others","RJ_RATE",0.188851
"2023Q4","TRX","Abbvie","Others","RV_RATE",0.217894
"2023Q4","TRX","Abbvie","Others","WD",43590
"2023Q4","TRX","Abbvie","Others","WD_MARKET_SHARE",0.550025
"2023Q4","TRX","Abbvie","Overall","FILL_RATE",0.763167
"2023Q4","TRX","Abbvie","Overall","PD_CLAIMS",493582
"2023Q4","TRX","Abbvie","Overall","PD_MARKET_SHARE",0.539464
"2023Q4","TRX","Abbvie","Overall","RJ_RATE",0.159705
"2023Q4","TRX","Abbvie","Overall","RV_RATE",0.077128
"2023Q4","TRX","Abbvie","Overall","WD",646755
"2023Q4","TRX","Abbvie","Overall","WD_MARKET_SHARE",0.535552
"2023Q3","TRX","Nurtec","Medicaid","PD_CLAIMS",66512
"2023Q3","TRX","Nurtec","Medicaid","PD_MARKET_SHARE",0.538576
"2023Q3","TRX","Nurtec","Medicaid","RJ_RATE",0.192864
"2023Q3","TRX","Nurtec","Medicaid","RV_RATE",0.051403
"2023Q3","TRX","Nurtec","Medicaid","WD",88010
"2023Q3","TRX","Nurtec","Medicaid","WD_MARKET_SHARE",0.523844
"2023Q3","TRX","Nurtec","Medicare","FILL_RATE",0.727946
"2023Q3","TRX","Nurtec","Medicare","PD_CLAIMS",50815
"2023Q3","TRX","Nurtec","Medicare","PD_MARKET_SHARE",0.490067
"2023Q3","TRX","Nurtec","Medicare","RJ_RATE",0.175701
"2023Q3","TRX","Nurtec","Medicare","RV_RATE",0.096353
"2023Q3","TRX","Nurtec","Medicare","WD",69806
"2023Q3","TRX","Nurtec","Medicare","WD_MARKET_SHARE",0.48325
"2023Q3","TRX","Nurtec","Others","FILL_RATE",0.509676
"2023Q3","TRX","Nurtec","Others","PD_CLAIMS",17594
"2023Q3","TRX","Nurtec","Others","PD_MARKET_SHARE",0.426552
"2023Q3","TRX","Nurtec","Others","RJ_RATE",0.213876
"2023Q3","TRX","Nurtec","Others","RV_RATE",0.276448
"2023Q3","TRX","Nurtec","Others","WD",34520
"2023Q3","TRX","Nurtec","Others","WD_MARKET_SHARE",0.452911
"2023Q3","TRX","Nurtec","Overall","FILL_RATE",0.747758
"2023Q3","TRX","Nurtec","Overall","PD_CLAIMS",391811
"2023Q3","TRX","Nurtec","Overall","PD_MARKET_SHARE",0.461988
"2023Q3","TRX","Nurtec","Overall","RJ_RATE",0.174678
"2023Q3","TRX","Nurtec","Overall","RV_RATE",0.077564
"2023Q3","TRX","Nurtec","Overall","WD",523981
"2023Q3","TRX","Nurtec","Overall","WD_MARKET_SHARE",0.461668
"2023Q4","NBRX","Abbvie","Commercial","FILL_RATE",0.674852
"2023Q4","NBRX","Abbvie","Commercial","PD_CLAIMS",45815
"2023Q4","NBRX","Abbvie","Commercial","PD_MARKET_SHARE",0.612787
"2023Q4","NBRX","Abbvie","Commercial","RJ_RATE",0.243824
"2023Q4","NBRX","Abbvie","Commercial","RV_RATE",0.081324
"2023Q4","NBRX","Abbvie","Commercial","WD",67889
"2023Q4","NBRX","Abbvie","Commercial","WD_MARKET_SHARE",0.533102
"2023Q4","NBRX","Abbvie","Medicaid","FILL_RATE",0.415161
"2023Q4","NBRX","Abbvie","Medicaid","PD_CLAIMS",6435
"2023Q4","NBRX","Abbvie","Medicaid","PD_MARKET_SHARE",0.449717
"2023Q4","NBRX","Abbvie","Medicaid","RJ_RATE",0.541355
"2023Q4","NBRX","Abbvie","Medicaid","RV_RATE",0.043484
"2023Q4","NBRX","Abbvie","Medicaid","WD",15500
"2023Q4","NBRX","Abbvie","Medicaid","WD_MARKET_SHARE",0.48374
"2023Q4","NBRX","Abbvie","Medicare","FILL_RATE",0.37367
"2023Q4","NBRX","Abbvie","Medicare","PD_CLAIMS",5867
"2023Q4","NBRX","Abbvie","Medicare","PD_MARKET_SHARE",0.511018
"2023Q4","NBRX","Abbvie","Medicare","RJ_RATE",0.462072
"2023Q4","NBRX","Abbvie","Medicare","RV_RATE",0.164257
"2023Q4","NBRX","Abbvie","Medicare","WD",15701
"2023Q4","NBRX","Abbvie","Medicare","WD_MARKET_SHARE",0.524959
"2023Q4","NBRX","Abbvie","Others","FILL_RATE",0.383689
"2023Q4","NBRX","Abbvie","Others","PD_CLAIMS",4267
"2023Q4","NBRX","Abbvie","Others","PD_MARKET_SHARE",0.603451
"2023Q4","NBRX","Abbvie","Others","RJ_RATE",0.309594
"2023Q4","NBRX","Abbvie","Others","RV_RATE",0.306717
"2023Q4","NBRX","Abbvie","Others","WD",11121
"2023Q4","NBRX","Abbvie","Others","WD_MARKET_SHARE",0.50716
"2023Q4","NBRX","Abbvie","Overall","FILL_RATE",0.566042
"2023Q4","NBRX","Abbvie","Overall","PD_CLAIMS",62384
"2023Q4","NBRX","Abbvie","Overall","PD_MARKET_SHARE",0.579637
"2023Q4","NBRX","Abbvie","Overall","RJ_RATE",0.323398
"2023Q4","NBRX","Abbvie","Overall","RV_RATE",0.110561
"2023Q4","NBRX","Abbvie","Overall","WD",110211
"2023Q4","NBRX","Abbvie","Overall","WD_MARKET_SHARE",0.521768
"2023Q4","NBRX","Nurtec","Commercial","FILL_RATE",0.486898
"2023Q4","NBRX","Nurtec","Commercial","PD_CLAIMS",28950
"2023Q4","NBRX","Nurtec","Commercial","PD_MARKET_SHARE",0.387213
"2023Q4","NBRX","Nurtec","Commercial","RJ_RATE",0.44534
"2023Q2","TRX","Nurtec","Medicare","RJ_RATE",0.180733
"2023Q2","TRX","Nurtec","Medicare","RV_RATE",0.100959
"2023Q2","TRX","Nurtec","Medicare","WD",65284
"2023Q2","TRX","Nurtec","Medicare","WD_MARKET_SHARE",0.485253
"2023Q2","TRX","Nurtec","Others","FILL_RATE",0.506285
"2023Q2","TRX","Nurtec","Others","PD_CLAIMS",16676
"2023Q2","TRX","Nurtec","Others","PD_MARKET_SHARE",0.430871
"2023Q2","TRX","Nurtec","Others","RJ_RATE",0.207541
"2023Q2","TRX","Nurtec","Others","RV_RATE",0.286174
"2023Q2","TRX","Nurtec","Others","WD",32938
"2023Q2","TRX","Nurtec","Others","WD_MARKET_SHARE",0.457809
"2023Q2","TRX","Nurtec","Overall","FILL_RATE",0.741317
"2023Q2","TRX","Nurtec","Overall","PD_CLAIMS",383115
"2023Q2","TRX","Nurtec","Overall","PD_MARKET_SHARE",0.473616
"2023Q2","TRX","Nurtec","Overall","RJ_RATE",0.174382
"2023Q2","TRX","Nurtec","Overall","RV_RATE",0.084301
"2023Q2","TRX","Nurtec","Overall","WD",516803
"2023Q2","TRX","Nurtec","Overall","WD_MARKET_SHARE",0.469829
"2023Q3","NBRX","Abbvie","Commercial","FILL_RATE",0.669576
"2023Q3","NBRX","Abbvie","Commercial","PD_CLAIMS",45102
"2023Q3","NBRX","Abbvie","Commercial","PD_MARKET_SHARE",0.624033
"2023Q3","NBRX","Abbvie","Commercial","RJ_RATE",0.249633
"2023Q3","NBRX","Abbvie","Commercial","RV_RATE",0.080791
"2023Q3","NBRX","Abbvie","Commercial","WD",67359
"2023Q3","NBRX","Abbvie","Commercial","WD_MARKET_SHARE",0.549018
"2023Q3","NBRX","Abbvie","Medicaid","FILL_RATE",0.398391
"2023Q3","NBRX","Abbvie","Medicaid","PD_CLAIMS",6289
"2023Q3","NBRX","Abbvie","Medicaid","PD_MARKET_SHARE",0.4378
"2023Q3","NBRX","Abbvie","Medicaid","RJ_RATE",0.563854
"2023Q3","NBRX","Abbvie","Medicaid","RV_RATE",0.037755
"2023Q3","NBRX","Abbvie","Medicaid","WD",15786
"2023Q3","NBRX","Abbvie","Medicaid","WD_MARKET_SHARE",0.485932
"2023Q3","NBRX","Abbvie","Medicare","FILL_RATE",0.363572
"2023Q3","NBRX","Abbvie","Medicare","PD_CLAIMS",5655
"2023Q3","NBRX","Abbvie","Medicare","PD_MARKET_SHARE",0.496968
"2023Q3","NBRX","Abbvie","Medicare","RJ_RATE",0.487784
"2023Q3","NBRX","Abbvie","Medicare","RV_RATE",0.148643
"2023Q3","NBRX","Abbvie","Medicare","WD",15554
"2023Q3","NBRX","Abbvie","Medicare","WD_MARKET_SHARE",0.519211
"2023Q3","NBRX","Abbvie","Others","FILL_RATE",0.378318
"2023Q3","NBRX","Abbvie","Others","PD_CLAIMS",4390
"2023Q3","NBRX","Abbvie","Others","PD_MARKET_SHARE",0.61125
"2023Q3","NBRX","Abbvie","Others","RJ_RATE",0.278094
"2023Q3","NBRX","Abbvie","Others","RV_RATE",0.343588
"2023Q3","NBRX","Abbvie","Others","WD",11604
"2023Q3","NBRX","Abbvie","Others","WD_MARKET_SHARE",0.510739
"2023Q3","NBRX","Abbvie","Overall","FILL_RATE",0.556975
"2023Q3","NBRX","Abbvie","Overall","PD_CLAIMS",61436
"2023Q3","NBRX","Abbvie","Overall","PD_MARKET_SHARE",0.583987
"2023Q3","NBRX","Abbvie","Overall","RJ_RATE",0.331179
"2023Q3","NBRX","Abbvie","Overall","RV_RATE",0.111846
"2023Q3","NBRX","Abbvie","Overall","WD",110303
"2023Q3","NBRX","Abbvie","Overall","WD_MARKET_SHARE",0.530678
"2023Q3","NBRX","Nurtec","Commercial","FILL_RATE",0.491099
"2023Q3","NBRX","Nurtec","Commercial","PD_CLAIMS",27173
"2023Q3","NBRX","Nurtec","Commercial","PD_MARKET_SHARE",0.375967
"2023Q3","NBRX","Nurtec","Commercial","RJ_RATE",0.43744
"2023Q3","NBRX","Nurtec","Commercial","RV_RATE",0.071461
"2023Q3","NBRX","Nurtec","Commercial","WD",55331
"2023Q3","NBRX","Nurtec","Commercial","WD_MARKET_SHARE",0.450982
"2023Q3","NBRX","Nurtec","Medicaid","FILL_RATE",0.483593
"2023Q3","NBRX","Nurtec","Medicaid","PD_CLAIMS",8076
"2023Q3","NBRX","Nurtec","Medicaid","PD_MARKET_SHARE",0.5622
"2023Q3","NBRX","Nurtec","Medicaid","RJ_RATE",0.472275
"2023Q3","NBRX","Nurtec","Medicaid","RV_RATE",0.044132
"2023Q3","NBRX","Nurtec","Medicaid","WD",16700
"2023Q1","NBRX","Nurtec","Overall","PD_MARKET_SHARE",0.42274
"2023Q1","NBRX","Nurtec","Overall","RJ_RATE",0.413188
"2023Q1","NBRX","Nurtec","Overall","RV_RATE",0.145831
"2023Q1","NBRX","Nurtec","Overall","WD",99238
"2023Q1","NBRX","Nurtec","Overall","WD_MARKET_SHARE",0.482609
"2023Q1","TRX","Abbvie","Commercial","FILL_RATE",0.7476
"2023Q1","TRX","Abbvie","Commercial","PD_CLAIMS",275753
"2023Q1","TRX","Abbvie","Commercial","PD_MARKET_SHARE",0.542232
"2023Q1","TRX","Abbvie","Commercial","RJ_RATE",0.185557
"2023Q1","TRX","Abbvie","Commercial","RV_RATE",0.066843
"2023Q1","TRX","Abbvie","Commercial","WD",368851
"2023Q1","TRX","Abbvie","Commercial","WD_MARKET_SHARE",0.53537
"2023Q1","TRX","Abbvie","Medicaid","FILL_RATE",0.693445
"2023Q1","TRX","Abbvie","Medicaid","PD_CLAIMS",47069
"2023Q1","TRX","Abbvie","Medicaid","PD_MARKET_SHARE",0.452896
"2023Q1","TRX","Abbvie","Medicaid","RJ_RATE",0.253635
"2023Q1","TRX","Abbvie","Medicaid","RV_RATE",0.052919
"2023Q1","TRX","Abbvie","Medicaid","WD",67877
"2023Q1","TRX","Abbvie","Medicaid","WD_MARKET_SHARE",0.467791
"2023Q1","TRX","Abbvie","Medicare","FILL_RATE",0.702095
"2023Q1","TRX","Abbvie","Medicare","PD_CLAIMS",45719
"2023Q1","TRX","Abbvie","Medicare","PD_MARKET_SHARE",0.508158
"2023Q1","TRX","Abbvie","Medicare","RJ_RATE",0.176249
"2023Q1","TRX","Abbvie","Medicare","RV_RATE",0.121656
"2023Q1","TRX","Abbvie","Medicare","WD",65118
"2023Q1","TRX","Abbvie","Medicare","WD_MARKET_SHARE",0.514271
"2023Q1","TRX","Abbvie","Others","FILL_RATE",0.544079
"2023Q1","TRX","Abbvie","Others","PD_CLAIMS",19496
"2023Q1","TRX","Abbvie","Others","PD_MARKET_SHARE",0.542852
"2023Q1","TRX","Abbvie","Others","RJ_RATE",0.194932
"2023Q1","TRX","Abbvie","Others","RV_RATE",0.260988
"2023Q1","TRX","Abbvie","Others","WD",35833
"2023Q1","TRX","Abbvie","Others","WD_MARKET_SHARE",0.511484
"2023Q1","TRX","Abbvie","Overall","FILL_RATE",0.721689
"2023Q1","TRX","Abbvie","Overall","PD_CLAIMS",388037
"2023Q1","TRX","Abbvie","Overall","PD_MARKET_SHARE",0.525535
"2023Q1","TRX","Abbvie","Overall","RJ_RATE",0.193649
"2023Q1","TRX","Abbvie","Overall","RV_RATE",0.084662
"2023Q1","TRX","Abbvie","Overall","WD",537679
"2023Q1","TRX","Abbvie","Overall","WD_MARKET_SHARE",0.521641
"2023Q1","TRX","Nurtec","Commercial","FILL_RATE",0.727238
"2023Q1","TRX","Nurtec","Commercial","PD_CLAIMS",232799
"2023Q1","TRX","Nurtec","Commercial","PD_MARKET_SHARE",0.457768
"2023Q1","TRX","Nurtec","Commercial","RJ_RATE",0.191232
"2023Q1","TRX","Nurtec","Commercial","RV_RATE",0.08153
"2023Q1","TRX","Nurtec","Commercial","WD",320114
"2023Q1","TRX","Nurtec","Commercial","WD_MARKET_SHARE",0.46463
"2023Q1","TRX","Nurtec","Medicaid","FILL_RATE",0.7363
"2023Q1","TRX","Nurtec","Medicaid","PD_CLAIMS",56860
"2023Q1","TRX","Nurtec","Medicaid","PD_MARKET_SHARE",0.547104
"2023Q1","TRX","Nurtec","Medicaid","RJ_RATE",0.21123
"2023Q1","TRX","Nurtec","Medicaid","RV_RATE",0.052471
"2023Q1","TRX","Nurtec","Medicaid","WD",77224
"2023Q1","TRX","Nurtec","Medicaid","WD_MARKET_SHARE",0.532209
"2023Q1","TRX","Nurtec","Medicare","FILL_RATE",0.719482
"2023Q1","TRX","Nurtec","Medicare","PD_CLAIMS",44251
"2023Q1","TRX","Nurtec","Medicare","PD_MARKET_SHARE",0.491842
"2023Q1","TRX","Nurtec","Medicare","RJ_RATE",0.164217
"2023Q1","TRX","Nurtec","Medicare","RV_RATE",0.116301
"2023Q1","TRX","Nurtec","Medicare","WD",61504
"2023Q1","TRX","Nurtec","Medicare","WD_MARKET_SHARE",0.485729
"2023Q1","TRX","Nurtec","Others","FILL_RATE",0.479722
"2023Q1","TRX","Nurtec","Others","PD_CLAIMS",16418
"2023Q1","TRX","Nurtec","Others","PD_MARKET_SHARE",0.457148
"2023Q1","TRX","Nurtec","Others","RJ_RATE",0.211168
"2023Q1","TRX","Nurtec","Others","RV_RATE",0.309111
"2023Q2","NBRX","Nurtec","Others","FILL_RATE",0.240651
"2023Q2","NBRX","Nurtec","Others","PD_CLAIMS",2542
"2023Q2","NBRX","Nurtec","Others","PD_MARKET_SHARE",0.370015
"2023Q2","NBRX","Nurtec","Others","RJ_RATE",0.32415
"2023Q2","NBRX","Nurtec","Others","RV_RATE",0.435198
"2023Q2","NBRX","Nurtec","Others","WD",10563
"2023Q2","NBRX","Nurtec","Others","WD_MARKET_SHARE",0.488643
"2023Q2","NBRX","Nurtec","Overall","FILL_RATE",0.443082
"2023Q2","NBRX","Nurtec","Overall","PD_CLAIMS",43352
"2023Q2","NBRX","Nurtec","Overall","PD_MARKET_SHARE",0.416914
"2023Q2","NBRX","Nurtec","Overall","RJ_RATE",0.420637
"2023Q2","NBRX","Nurtec","Overall","RV_RATE",0.136281
"2023Q2","NBRX","Nurtec","Overall","WD",97842
"2023Q2","NBRX","Nurtec","Overall","WD_MARKET_SHARE",0.47439
"2023Q2","TRX","Abbvie","Commercial","FILL_RATE",0.757384
"2023Q2","TRX","Abbvie","Commercial","PD_CLAIMS",300476
"2023Q2","TRX","Abbvie","Commercial","PD_MARKET_SHARE",0.540999
"2023Q2","TRX","Abbvie","Commercial","RJ_RATE",0.180055
"2023Q2","TRX","Abbvie","Commercial","RV_RATE",0.062562
"2023Q2","TRX","Abbvie","Commercial","WD",396729
"2023Q2","TRX","Abbvie","Commercial","WD_MARKET_SHARE",0.543626
"2023Q2","TRX","Abbvie","Medicaid","FILL_RATE",0.709026
"2023Q2","TRX","Abbvie","Medicaid","PD_CLAIMS",55438
"2023Q2","TRX","Abbvie","Medicaid","PD_MARKET_SHARE",0.461795
"2023Q2","TRX","Abbvie","Medicaid","RJ_RATE",0.238755
"2023Q2","TRX","Abbvie","Medicaid","RV_RATE",0.05222
"2023Q2","TRX","Abbvie","Medicaid","WD",78189
"2023Q2","TRX","Abbvie","Medicaid","WD_MARKET_SHARE",0.477589
"2023Q2","TRX","Abbvie","Medicare","FILL_RATE",0.69107
"2023Q2","TRX","Abbvie","Medicare","PD_CLAIMS",47858
"2023Q2","TRX","Abbvie","Medicare","PD_MARKET_SHARE",0.505087
"2023Q2","TRX","Abbvie","Medicare","RJ_RATE",0.206579
"2023Q2","TRX","Abbvie","Medicare","RV_RATE",0.102351
"2023Q2","TRX","Abbvie","Medicare","WD",69252
"2023Q2","TRX","Abbvie","Medicare","WD_MARKET_SHARE",0.514747
"2023Q2","TRX","Abbvie","Others","FILL_RATE",0.564665
"2023Q2","TRX","Abbvie","Others","PD_CLAIMS",22027
"2023Q2","TRX","Abbvie","Others","PD_MARKET_SHARE",0.569129
"2023Q2","TRX","Abbvie","Others","RJ_RATE",0.182394
"2023Q2","TRX","Abbvie","Others","RV_RATE",0.252942
"2023Q2","TRX","Abbvie","Others","WD",39009
"2023Q2","TRX","Abbvie","Others","WD_MARKET_SHARE",0.542191
"2023Q2","TRX","Abbvie","Overall","FILL_RATE",0.730134
"2023Q2","TRX","Abbvie","Overall","PD_CLAIMS",425799
"2023Q2","TRX","Abbvie","Overall","PD_MARKET_SHARE",0.526384
"2023Q2","TRX","Abbvie","Overall","RJ_RATE",0.191231
"2023Q2","TRX","Abbvie","Overall","RV_RATE",0.078635
"2023Q2","TRX","Abbvie","Overall","WD",583179
"2023Q2","TRX","Abbvie","Overall","WD_MARKET_SHARE",0.530171
"2023Q2","TRX","Nurtec","Commercial","FILL_RATE",0.765443
"2023Q2","TRX","Nurtec","Commercial","PD_CLAIMS",254934
"2023Q2","TRX","Nurtec","Commercial","PD_MARKET_SHARE",0.459001
"2023Q2","TRX","Nurtec","Commercial","RJ_RATE",0.16561
"2023Q2","TRX","Nurtec","Commercial","RV_RATE",0.068947
"2023Q2","TRX","Nurtec","Commercial","WD",333054
"2023Q2","TRX","Nurtec","Commercial","WD_MARKET_SHARE",0.456374
"2023Q2","TRX","Nurtec","Medicaid","FILL_RATE",0.755446
"2023Q2","TRX","Nurtec","Medicaid","PD_CLAIMS",64611
"2023Q2","TRX","Nurtec","Medicaid","PD_MARKET_SHARE",0.538205
"2023Q2","TRX","Nurtec","Medicaid","RJ_RATE",0.190922
"2023Q2","TRX","Nurtec","Medicaid","RV_RATE",0.053632
"2023Q2","TRX","Nurtec","Medicaid","WD",85527
"2023Q2","TRX","Nurtec","Medicaid","WD_MARKET_SHARE",0.522411
"2023Q2","TRX","Nurtec","Medicare","FILL_RATE",0.718308
"2023Q2","TRX","Nurtec","Medicare","PD_CLAIMS",46894
"2023Q2","TRX","Nurtec","Medicare","PD_MARKET_SHARE",0.494913
"2023Q1","TRX","Nurtec","Others","WD",34224
"2023Q1","TRX","Nurtec","Others","WD_MARKET_SHARE",0.488516
"2023Q1","TRX","Nurtec","Overall","FILL_RATE",0.710509
"2023Q1","TRX","Nurtec","Overall","PD_CLAIMS",350328
"2023Q1","TRX","Nurtec","Overall","PD_MARKET_SHARE",0.474465
"2023Q1","TRX","Nurtec","Overall","RJ_RATE",0.192378
"2023Q1","TRX","Nurtec","Overall","RV_RATE",0.097113
"2023Q1","TRX","Nurtec","Overall","WD",493066
"2023Q1","TRX","Nurtec","Overall","WD_MARKET_SHARE",0.478359
"2023Q2","NBRX","Abbvie","Commercial","FILL_RATE",0.66514
"2023Q2","NBRX","Abbvie","Commercial","PD_CLAIMS",43860
"2023Q2","NBRX","Abbvie","Commercial","PD_MARKET_SHARE",0.622154
"2023Q2","NBRX","Abbvie","Commercial","RJ_RATE",0.256305
"2023Q2","NBRX","Abbvie","Commercial","RV_RATE",0.078555
"2023Q2","NBRX","Abbvie","Commercial","WD",65941
"2023Q2","NBRX","Abbvie","Commercial","WD_MARKET_SHARE",0.539518
"2023Q2","NBRX","Abbvie","Medicaid","FILL_RATE",0.41964
"2023Q2","NBRX","Abbvie","Medicaid","PD_CLAIMS",6940
"2023Q2","NBRX","Abbvie","Medicaid","PD_MARKET_SHARE",0.455201
"2023Q2","NBRX","Abbvie","Medicaid","RJ_RATE",0.534043
"2023Q2","NBRX","Abbvie","Medicaid","RV_RATE",0.046318
"2023Q2","NBRX","Abbvie","Medicaid","WD",16538
"2023Q2","NBRX","Abbvie","Medicaid","WD_MARKET_SHARE",0.496026
"2023Q2","NBRX","Abbvie","Medicare","FILL_RATE",0.369999
"2023Q2","NBRX","Abbvie","Medicare","PD_CLAIMS",5503
"2023Q2","NBRX","Abbvie","Medicare","PD_MARKET_SHARE",0.483993
"2023Q2","NBRX","Abbvie","Medicare","RJ_RATE",0.475829
"2023Q2","NBRX","Abbvie","Medicare","RV_RATE",0.154172
"2023Q2","NBRX","Abbvie","Medicare","WD",14873
"2023Q2","NBRX","Abbvie","Medicare","WD_MARKET_SHARE",0.511662
"2023Q2","NBRX","Abbvie","Others","FILL_RATE",0.391532
"2023Q2","NBRX","Abbvie","Others","PD_CLAIMS",4328
"2023Q2","NBRX","Abbvie","Others","PD_MARKET_SHARE",0.629985
"2023Q2","NBRX","Abbvie","Others","RJ_RATE",0.271576
"2023Q2","NBRX","Abbvie","Others","RV_RATE",0.336892
"2023Q2","NBRX","Abbvie","Others","WD",11054
"2023Q2","NBRX","Abbvie","Others","WD_MARKET_SHARE",0.511357
"2023Q2","NBRX","Abbvie","Overall","FILL_RATE",0.559296
"2023Q2","NBRX","Abbvie","Overall","PD_CLAIMS",60631
"2023Q2","NBRX","Abbvie","Overall","PD_MARKET_SHARE",0.583086
"2023Q2","NBRX","Abbvie","Overall","RJ_RATE",0.330351
"2023Q2","NBRX","Abbvie","Overall","RV_RATE",0.110354
"2023Q2","NBRX","Abbvie","Overall","WD",108406
"2023Q2","NBRX","Abbvie","Overall","WD_MARKET_SHARE",0.52561
"2023Q2","NBRX","Nurtec","Commercial","FILL_RATE",0.473286
"2023Q2","NBRX","Nurtec","Commercial","PD_CLAIMS",26637
"2023Q2","NBRX","Nurtec","Commercial","PD_MARKET_SHARE",0.377846
"2023Q2","NBRX","Nurtec","Commercial","RJ_RATE",0.426165
"2023Q2","NBRX","Nurtec","Commercial","RV_RATE",0.100549
"2023Q2","NBRX","Nurtec","Commercial","WD",56281
"2023Q2","NBRX","Nurtec","Commercial","WD_MARKET_SHARE",0.460482
"2023Q2","NBRX","Nurtec","Medicaid","FILL_RATE",0.494316
"2023Q2","NBRX","Nurtec","Medicaid","PD_CLAIMS",8306
"2023Q2","NBRX","Nurtec","Medicaid","PD_MARKET_SHARE",0.544799
"2023Q2","NBRX","Nurtec","Medicaid","RJ_RATE",0.454919
"2023Q2","NBRX","Nurtec","Medicaid","RV_RATE",0.050765
"2023Q2","NBRX","Nurtec","Medicaid","WD",16803
"2023Q2","NBRX","Nurtec","Medicaid","WD_MARKET_SHARE",0.503974
"2023Q2","NBRX","Nurtec","Medicare","FILL_RATE",0.413315
"2023Q2","NBRX","Nurtec","Medicare","PD_CLAIMS",5867
"2023Q2","NBRX","Nurtec","Medicare","PD_MARKET_SHARE",0.516007
"2023Q2","NBRX","Nurtec","Medicare","RJ_RATE",0.42994
"2023Q2","NBRX","Nurtec","Medicare","RV_RATE",0.156745
"2023Q2","NBRX","Nurtec","Medicare","WD",14195
